phone_model,Rating,Price Rs
Samsung Galaxy S10,4.5,45499.0
Vivo X50 Pro,4.5,49990.0
OPPO Reno 10x,4.433333333333334,41990.0
Asus ROG Phone,4.4,49999.0
Samsung Galaxy S7,4.4,41900.0
iQOO 3 (5G),4.4,44990.0
Mi 10 (Coral,4.3,46980.0
Mi 10 (Twilight,4.3,46980.0
Realme X50 Pro,4.3,44999.0
